ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
34913,"Edward ""Ed"" Fernon",M,24,182,73,Australia,AUS,2012 Summer,2012,Summer,London,Modern Pentathlon,Modern Pentathlon Men's Individual,NA
35047,Scott William Ferrier,M,22,191,85,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's Decathlon,NA
35047,Scott William Ferrier,M,26,191,85,Australia,AUS,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's Decathlon,NA
35057,Michelle Louise Ferris,F,19,171,77,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Cycling,Cycling Women's Sprint,Silver
35057,Michelle Louise Ferris,F,23,171,77,Australia,AUS,2000 Summer,2000,Summer,Sydney,Cycling,Cycling Women's Sprint,NA
35057,Michelle Louise Ferris,F,23,171,77,Australia,AUS,2000 Summer,2000,Summer,Sydney,Cycling,Cycling Women's 500 metres Time Trial,Silver
35125,"Nicholas David ""Nick"" Ffrost",M,21,174,70,Australia,AUS,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Bronze
35184,Bruce William Field,M,25,177,72,Australia,AUS,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 400 metres Hurdles,NA
35184,Bruce William Field,M,25,177,72,Australia,AUS,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's Long Jump,NA
35220,Pietro Figlioli,M,20,191,98,Australia,AUS,2004 Summer,2004,Summer,Athina,Water Polo,Water Polo Men's Water Polo,NA
35220,Pietro Figlioli,M,24,191,98,Australia,AUS,2008 Summer,2008,Summer,Beijing,Water Polo,Water Polo Men's Water Polo,NA
35391,"Kenneth Roy ""Ken"" Finch",M,20,178,75,Australia,AUS,1956 Summer,1956,Summer,Melbourne,Basketball,Basketball Men's Basketball,NA
35393,Richard Grahame Finch,M,21,179,71,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Boxing,Boxing Men's Light-Middleweight,NA
35400,James Norman Findlay,M,18,168,73,Australia,AUS,1972 Summer,1972,Summer,Munich,Swimming,Swimming Men's 200 metres Butterfly,NA
35400,James Norman Findlay,M,18,168,73,Australia,AUS,1972 Summer,1972,Summer,Munich,Swimming,Swimming Men's 200 metres Individual Medley,NA
35410,Gavin Fingleson,M,28,177,87,Australia,AUS,2004 Summer,2004,Summer,Athina,Baseball,Baseball Men's Baseball,Silver
35566,Maree Beverley Fish,F,25,161,71,Australia,AUS,1988 Summer,1988,Summer,Seoul,Hockey,Hockey Women's Hockey,Gold
35573,"Christopher ""Chris"" Fisher",M,22,183,68,Australia,AUS,1972 Summer,1972,Summer,Munich,Athletics,"Athletics Men's 1,500 metres",NA
35574,Duncan J. Fisher,M,22,194,94,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Rowing,Rowing Men's Coxless Fours,NA
35583,"Nicholas ""Nick"" Fisher",M,24,180,72,Australia,AUS,2006 Winter,2006,Winter,Torino,Freestyle Skiing,Freestyle Skiing Men's Moguls,NA
35586,Ryan Fisher,M,25,173,64,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Triathlon,Triathlon Men's Olympic Distance,NA
35587,Scott Fisher,M,33,201,105,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Basketball,Basketball Men's Basketball,NA
35629,Colin John Fitzgerald,M,24,177,71,Australia,AUS,1980 Summer,1980,Summer,Moskva,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",NA
35635,"Gregory ""Greg"" Fitzgerald",M,19,167,53,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Wrestling,"Wrestling Men's Flyweight, Freestyle",NA
35638,John Basil Fitzgerald,M,27,185,77,Australia,AUS,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Men's Singles,NA
35638,John Basil Fitzgerald,M,27,185,77,Australia,AUS,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Men's Doubles,NA
35638,John Basil Fitzgerald,M,31,185,77,Australia,AUS,1992 Summer,1992,Summer,Barcelona,Tennis,Tennis Men's Doubles,NA
35642,Peter Fitzgerald,M,22,181,75,Australia,AUS,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's 100 metres,NA
35642,Peter Fitzgerald,M,22,181,75,Australia,AUS,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's 200 metres,NA
35655,Riley Fitzsimmons,M,20,192,93,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",NA
35657,"David Thomas ""Dave"" Fitzsimons",M,26,170,65,Australia,AUS,1976 Summer,1976,Summer,Montreal,Athletics,"Athletics Men's 10,000 metres",NA
35657,"David Thomas ""Dave"" Fitzsimons",M,30,170,65,Australia,AUS,1980 Summer,1980,Summer,Moskva,Athletics,"Athletics Men's 5,000 metres",NA
35715,Anna Flanagan,F,20,180,67,Australia,AUS,2012 Summer,2012,Summer,London,Hockey,Hockey Women's Hockey,NA
35783,Joshua John Fleming,M,28,179,65,Australia,AUS,2004 Summer,2004,Summer,Athina,Cycling,"Cycling Men's Mountainbike, Cross-Country",NA
35784,Paul Fleming,M,20,172,60,Australia,AUS,2008 Summer,2008,Summer,Beijing,Boxing,Boxing Men's Featherweight,NA
35792,Jane Christina Flemming,F,23,168,56,Australia,AUS,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's 100 metres Hurdles,NA
35792,Jane Christina Flemming,F,23,168,56,Australia,AUS,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's Heptathlon,NA
35792,Jane Christina Flemming,F,27,168,56,Australia,AUS,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Women's Heptathlon,NA
35805,Barbara Kay Fletcher (-Evans),F,21,158,51,Australia,AUS,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Women's Individual All-Around,NA
35805,Barbara Kay Fletcher (-Evans),F,21,158,51,Australia,AUS,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Women's Team All-Around,NA
35805,Barbara Kay Fletcher (-Evans),F,21,158,51,Australia,AUS,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Women's Floor Exercise,NA
35805,Barbara Kay Fletcher (-Evans),F,21,158,51,Australia,AUS,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Women's Horse Vault,NA
35805,Barbara Kay Fletcher (-Evans),F,21,158,51,Australia,AUS,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Women's Uneven Bars,NA
35805,Barbara Kay Fletcher (-Evans),F,21,158,51,Australia,AUS,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Women's Balance Beam,NA
35813,Jarrod Fletcher,M,24,180,75,Australia,AUS,2008 Summer,2008,Summer,Beijing,Boxing,Boxing Men's Middleweight,NA
35838,Charles Bruce Flick,M,23,175,81,Australia,AUS,1956 Summer,1956,Summer,Melbourne,Basketball,Basketball Men's Basketball,NA
35851,"Debra Lee ""Debbie"" Flintoff-King",F,24,171,58,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Women's 400 metres Hurdles,NA
35851,"Debra Lee ""Debbie"" Flintoff-King",F,28,171,58,Australia,AUS,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's 400 metres Hurdles,Gold
35874,Naomi Flood,F,26,175,78,Australia,AUS,2012 Summer,2012,Summer,London,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",NA
35874,Naomi Flood,F,30,175,78,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",NA
36020,Lyndsie Fogarty,F,24,174,70,Australia,AUS,2008 Summer,2008,Summer,Beijing,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",NA
36020,Lyndsie Fogarty,F,24,174,70,Australia,AUS,2008 Summer,2008,Summer,Beijing,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",Bronze
36020,Lyndsie Fogarty,F,28,174,70,Australia,AUS,2012 Summer,2012,Summer,London,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",NA
36020,Lyndsie Fogarty,F,28,174,70,Australia,AUS,2012 Summer,2012,Summer,London,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",NA
36055,Lynda Mary Folauhola,F,23,167,60,Australia,AUS,2004 Summer,2004,Summer,Athina,Diving,Diving Women's Synchronized Platform,NA
36067,Con Foley,M,23,188,90,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Rugby Sevens,Rugby Sevens Men's Rugby Sevens,NA
36072,"Stephen Neil ""Steve"" Foley",M,19,182,78,Australia,AUS,1976 Summer,1976,Summer,Montreal,Diving,Diving Men's Springboard,NA
36072,"Stephen Neil ""Steve"" Foley",M,19,182,78,Australia,AUS,1976 Summer,1976,Summer,Montreal,Diving,Diving Men's Platform,NA
36072,"Stephen Neil ""Steve"" Foley",M,23,182,78,Australia,AUS,1980 Summer,1980,Summer,Moskva,Diving,Diving Men's Springboard,NA
36072,"Stephen Neil ""Steve"" Foley",M,23,182,78,Australia,AUS,1980 Summer,1980,Summer,Moskva,Diving,Diving Men's Platform,NA
36072,"Stephen Neil ""Steve"" Foley",M,27,182,78,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Diving,Diving Men's Springboard,NA
36072,"Stephen Neil ""Steve"" Foley",M,27,182,78,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Diving,Diving Men's Platform,NA
36085,Selina Follas,F,24,167,64,Australia,AUS,2000 Summer,2000,Summer,Sydney,Softball,Softball Women's Softball,Bronze
36190,Caitlin Jade Foord,F,21,165,59,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Football,Football Women's Football,NA
36205,David John Oliver Forbes,M,34,185,100,Australia,AUS,1968 Summer,1968,Summer,Mexico City,Sailing,Sailing Mixed Two Person Keelboat,NA
36205,David John Oliver Forbes,M,38,185,100,Australia,AUS,1972 Summer,1972,Summer,Munich,Sailing,Sailing Mixed Two Person Keelboat,Gold
36205,David John Oliver Forbes,M,42,185,100,Australia,AUS,1976 Summer,1976,Summer,Montreal,Sailing,Sailing Mixed Three Person Keelboat,NA
36208,John Robert Forbes,M,22,181,78,Australia,AUS,1992 Summer,1992,Summer,Barcelona,Sailing,Sailing Mixed Multihull,Bronze
36208,John Robert Forbes,M,30,181,78,Australia,AUS,2000 Summer,2000,Summer,Sydney,Sailing,Sailing Mixed Multihull,Silver
36208,John Robert Forbes,M,34,181,78,Australia,AUS,2004 Summer,2004,Summer,Athina,Sailing,Sailing Mixed Multihull,NA
36210,Robyn Forbes,F,28,163,57,Australia,AUS,2000 Summer,2000,Summer,Sydney,Trampolining,Trampolining Women's Individual,NA
36232,George Ford,M,23,192,95,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Water Polo,Water Polo Men's Water Polo,NA
36236,Michelle Jan Ford (-Eriksson),F,14,159,54,Australia,AUS,1976 Summer,1976,Summer,Montreal,Swimming,Swimming Women's 200 metres Freestyle,NA
36236,Michelle Jan Ford (-Eriksson),F,14,159,54,Australia,AUS,1976 Summer,1976,Summer,Montreal,Swimming,Swimming Women's 200 metres Butterfly,NA
36236,Michelle Jan Ford (-Eriksson),F,18,159,54,Australia,AUS,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Women's 400 metres Freestyle,NA
36236,Michelle Jan Ford (-Eriksson),F,18,159,54,Australia,AUS,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Women's 800 metres Freestyle,Gold
36236,Michelle Jan Ford (-Eriksson),F,18,159,54,Australia,AUS,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Women's 200 metres Butterfly,Bronze
36239,Ronald Keith Ford,M,22,175,67,Australia,AUS,1964 Summer,1964,Summer,Tokyo,Judo,Judo Men's Lightweight,NA
36240,Russell Ford,M,28,181,77,Australia,AUS,2012 Summer,2012,Summer,London,Hockey,Hockey Men's Hockey,Bronze
36251,Annemarie Forder,F,18,175,77,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Shooting,"Shooting Women's Air Pistol, 10 metres",NA
36251,Annemarie Forder,F,22,175,77,Australia,AUS,2000 Summer,2000,Summer,Sydney,Shooting,"Shooting Women's Air Pistol, 10 metres",Bronze
36279,Alison Leigh Forman,F,31,164,60,Australia,AUS,2000 Summer,2000,Summer,Sydney,Football,Football Women's Football,NA
36310,"Elizabeth Marie ""Lisa"" Forrest",F,16,176,65,Australia,AUS,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Women's 100 metres Backstroke,NA
36310,"Elizabeth Marie ""Lisa"" Forrest",F,16,176,65,Australia,AUS,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Women's 200 metres Backstroke,NA
36310,"Elizabeth Marie ""Lisa"" Forrest",F,16,176,65,Australia,AUS,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Women's 4 x 100 metres Medley Relay,NA
36350,Karsten Forsterling,M,32,191,88,Australia,AUS,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Quadruple Sculls,Bronze
36350,Karsten Forsterling,M,36,191,88,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Quadruple Sculls,Silver
36352,Adam Tony Forsyth,M,23,186,88,Australia,AUS,2004 Summer,2004,Summer,Athina,Boxing,Boxing Men's Heavyweight,NA
36356,"Timothy Charles ""Tim"" Forsyth",M,18,199,78,Australia,AUS,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's High Jump,Bronze
36356,"Timothy Charles ""Tim"" Forsyth",M,22,199,78,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's High Jump,NA
36356,"Timothy Charles ""Tim"" Forsyth",M,27,199,78,Australia,AUS,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's High Jump,NA
36422,Gillian Foster,F,27,169,60,Australia,AUS,2004 Summer,2004,Summer,Athina,Football,Football Women's Football,NA
36434,Margot Elizabeth Foster,F,25,180,74,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Rowing,Rowing Women's Coxed Fours,Bronze
36439,Peter Foster,M,28,181,80,Australia,AUS,1988 Summer,1988,Summer,Seoul,Canoeing,"Canoeing Men's Kayak Doubles, 500 metres",NA
36439,Peter Foster,M,28,181,80,Australia,AUS,1988 Summer,1988,Summer,Seoul,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",Bronze
36443,Sally Foster (-Hunter),F,23,172,62,Australia,AUS,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 200 metres Breaststroke,NA
36443,Sally Foster (-Hunter),F,27,172,62,Australia,AUS,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 200 metres Breaststroke,NA
36503,Katie Foulkes,F,23,157,47,Australia,AUS,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Women's Coxed Eights,NA
36503,Katie Foulkes,F,27,157,47,Australia,AUS,2004 Summer,2004,Summer,Athina,Rowing,Rowing Women's Coxed Eights,NA
36567,"Jessica Esther ""Jess"" Fox",F,18,166,60,Australia,AUS,2012 Summer,2012,Summer,London,Canoeing,"Canoeing Women's Kayak Singles, Slalom",Silver
36567,"Jessica Esther ""Jess"" Fox",F,22,166,60,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Women's Kayak Singles, Slalom",Bronze
36569,Joanne Kylie Fox,F,21,182,72,Australia,AUS,2000 Summer,2000,Summer,Sydney,Water Polo,Water Polo Women's Water Polo,Gold
36569,Joanne Kylie Fox,F,25,182,72,Australia,AUS,2004 Summer,2004,Summer,Athina,Water Polo,Water Polo Women's Water Polo,NA
36570,John Dennis Fox,M,25,191,92,Australia,AUS,1988 Summer,1988,Summer,Seoul,Water Polo,Water Polo Men's Water Polo,NA
36570,John Dennis Fox,M,29,191,92,Australia,AUS,1992 Summer,1992,Summer,Barcelona,Water Polo,Water Polo Men's Water Polo,NA
36574,Rodney John Fox,M,26,185,80,Australia,AUS,1972 Summer,1972,Summer,Munich,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",NA
36582,Hayden Vernon Foxe,M,23,193,84,Australia,AUS,2000 Summer,2000,Summer,Sydney,Football,Football Men's Football,NA
36672,Leanne Francis,F,15,171,59,Australia,AUS,1972 Summer,1972,Summer,Munich,Swimming,Swimming Women's 100 metres Freestyle,NA
36672,Leanne Francis,F,15,171,59,Australia,AUS,1972 Summer,1972,Summer,Munich,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,NA
36675,Milton Albert Francis,M,28,180,73,Australia,AUS,1960 Summer,1960,Summer,Roma,Rowing,Rowing Men's Coxed Eights,NA
36760,Robert Frank,M,22,195,88,Australia,AUS,2012 Summer,2012,Summer,London,Table Tennis,Table Tennis Men's Team,NA
36787,Trent Franklin,M,25,184,83,Australia,AUS,2004 Summer,2004,Summer,Athina,Water Polo,Water Polo Men's Water Polo,NA
36787,Trent Franklin,M,29,184,83,Australia,AUS,2008 Summer,2008,Summer,Beijing,Water Polo,Water Polo Men's Water Polo,NA
36835,Pauline Frasca,F,28,180,75,Australia,AUS,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Women's Coxed Eights,NA
36835,Pauline Frasca,F,32,180,75,Australia,AUS,2012 Summer,2012,Summer,London,Rowing,Rowing Women's Quadruple Sculls,NA
36840,Dawn Lorraine Fraser,F,19,172,67,Australia,AUS,1956 Summer,1956,Summer,Melbourne,Swimming,Swimming Women's 100 metres Freestyle,Gold
36840,Dawn Lorraine Fraser,F,19,172,67,Australia,AUS,1956 Summer,1956,Summer,Melbourne,Swimming,Swimming Women's 400 metres Freestyle,Silver
36840,Dawn Lorraine Fraser,F,19,172,67,Australia,AUS,1956 Summer,1956,Summer,Melbourne,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold
36840,Dawn Lorraine Fraser,F,22,172,67,Australia,AUS,1960 Summer,1960,Summer,Roma,Swimming,Swimming Women's 100 metres Freestyle,Gold
36840,Dawn Lorraine Fraser,F,22,172,67,Australia,AUS,1960 Summer,1960,Summer,Roma,Swimming,Swimming Women's 400 metres Freestyle,NA
36840,Dawn Lorraine Fraser,F,22,172,67,Australia,AUS,1960 Summer,1960,Summer,Roma,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver
36840,Dawn Lorraine Fraser,F,22,172,67,Australia,AUS,1960 Summer,1960,Summer,Roma,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Silver
36840,Dawn Lorraine Fraser,F,27,172,67,Australia,AUS,1964 Summer,1964,Summer,Tokyo,Swimming,Swimming Women's 100 metres Freestyle,Gold
36840,Dawn Lorraine Fraser,F,27,172,67,Australia,AUS,1964 Summer,1964,Summer,Tokyo,Swimming,Swimming Women's 400 metres Freestyle,NA
36840,Dawn Lorraine Fraser,F,27,172,67,Australia,AUS,1964 Summer,1964,Summer,Tokyo,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver
36840,Dawn Lorraine Fraser,F,27,172,67,Australia,AUS,1964 Summer,1964,Summer,Tokyo,Swimming,Swimming Women's 4 x 100 metres Medley Relay,NA
36860,Marcus Fraser,M,38,183,89,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Golf,Golf Men's Individual,NA
36865,"Suzannah ""Suzie"" Fraser",F,19,175,63,Australia,AUS,2008 Summer,2008,Summer,Beijing,Water Polo,Water Polo Women's Water Polo,Bronze
36868,Thomas William Fraser-Holmes,M,20,194,85,Australia,AUS,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 200 metres Freestyle,NA
36868,Thomas William Fraser-Holmes,M,20,194,85,Australia,AUS,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,NA
36868,Thomas William Fraser-Holmes,M,20,194,85,Australia,AUS,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 400 metres Individual Medley,NA
36868,Thomas William Fraser-Holmes,M,24,194,85,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 200 metres Freestyle,NA
36868,Thomas William Fraser-Holmes,M,24,194,85,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,NA
36868,Thomas William Fraser-Holmes,M,24,194,85,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 400 metres Individual Medley,NA
36878,Luigi Carmine Fratangelo,M,22,177,89,Australia,AUS,1980 Summer,1980,Summer,Moskva,Weightlifting,Weightlifting Men's Middle-Heavyweight,NA
36901,Michael Bruce Frayne,M,26,179,66,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 400 metres,NA
36901,Michael Bruce Frayne,M,26,179,66,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 4 x 400 metres Relay,NA
36902,Henry Max Frayne,M,22,188,83,Australia,AUS,2012 Summer,2012,Summer,London,Athletics,Athletics Men's Long Jump,NA
36902,Henry Max Frayne,M,22,188,83,Australia,AUS,2012 Summer,2012,Summer,London,Athletics,Athletics Men's Triple Jump,NA
36902,Henry Max Frayne,M,26,188,83,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Long Jump,NA
36908,Kim Frazer,F,45,167,52,Australia,AUS,2004 Summer,2004,Summer,Athina,Shooting,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",NA
36931,Clayton Fredericks,M,40,185,87,Australia,AUS,2008 Summer,2008,Summer,Beijing,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",NA
36931,Clayton Fredericks,M,40,185,87,Australia,AUS,2008 Summer,2008,Summer,Beijing,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Silver
36931,Clayton Fredericks,M,44,185,87,Australia,AUS,2012 Summer,2012,Summer,London,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",NA
